Ensembl	entrez	name	symbol	B6.untreated.1	B6.untreated.2	Ripk3.untreated.1	Ripk3.untreated.2	Ripk3_Casp8.untreated.1	Ripk3_Casp8.untreated.2	B6.LPS_6hr.1	B6.LPS_6hr.2	Ripk3.LPS_6hr.1	Ripk3.LPS_6hr.2	Ripk3_Casp8.LPS_6hr.1	Ripk3_Casp8.LPS_6hr.2
101	ENSMUSG00000001150	54387	minichromosome maintenance deficient 3 (S. cerevisiae) associated protein	Mcm3ap	5.98892493841609	6.06491875134823	6.20986760319471	6.21843217603606	5.91017734983223	5.88751257274002	5.00329713064443	5.08290010535883	5.03561676486272	5.09934084399891	4.89614256563118	4.94407290289703
102	ENSMUSG00000001151	18541	pericentrin (kendrin)	Pcnt	6.34265111626227	6.57930463010314	6.7422009933957	6.68148724855504	6.3469841692025	6.41901740960805	4.81399819305554	4.79800853393011	4.57600425536682	4.70590980090944	4.5352302802133	4.48863010110659
103	ENSMUSG00000001156	17119	MAX dimerization protein 1	Mxd1	4.25264324805075	4.28078616308079	4.20521306170322	4.04408579497358	4.43825478701173	4.38002882469658	7.12893421428459	7.0854978849125	6.86410819885544	6.92774508957209	6.46292914038789	6.54082219337063
104	ENSMUSG00000001157	23885	germ cell-less homolog 1 (Drosophila)	Gmcl1	4.54090616254725	4.66375641360029	4.60276830282268	4.49959921313337	4.31249579281721	4.55235539344313	3.00838600731723	2.93435967954081	3.18790923651372	2.9870265657267	3.11230123807446	3.17237075630592
105	ENSMUSG00000001158	66618	small nuclear ribonucleoprotein 27 (U4/U6.U5)	Snrnp27	4.91668744923458	4.68665681571037	4.5556770673491	4.72911525079866	4.63934310268769	4.61873107122008	4.85072749682654	4.97174992545409	4.81056900178282	4.90652612703687	4.85690982741448	4.82316105508224
106	ENSMUSG00000001166	114643	2'-5' oligoadenylate synthetase 1C	Oas1c	2.88321949762497	3.01473851870979	2.55434678137113	2.62745327613936	2.52822448387265	2.97328746697283	3.81516025114567	3.93106208944024	3.5700220973517	3.34845527239294	3.81964442815714	3.7121812206347
107	ENSMUSG00000001173	320634	oculocerebrorenal syndrome of Lowe	Ocrl	4.69309587976087	4.80500233903604	4.78167409385836	4.72116101953474	4.63497129618805	4.64666408399451	4.29326711544927	4.05741807594515	4.42510625201096	4.38981864604437	4.26846315550318	4.3017692304188
108	ENSMUSG00000001175	12313	calmodulin 1	Calm1	10.5153986697841	10.4220291293861	10.3107861646349	10.3441083650976	10.3022363177481	10.3233142497391	10.1416403986338	10.1029573913828	10.139793568805	10.0930562015154	10.2330150168032	10.2827974046567
109	ENSMUSG00000001211	28169	1-acylglycerol-3-phosphate O-acyltransferase 3	Agpat3	5.67024250303239	5.70519967278688	5.77540768896203	5.70158684325322	5.77764007897564	5.75006757498514	5.55560641404684	5.51161604573507	5.65065141726138	5.68311545248261	5.87125527603728	5.8417024829837
110	ENSMUSG00000001227	20359	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B	Sema6b	4.38745072623327	4.64383395605956	4.61558095400707	4.56771705972081	4.482724935726	4.21072769138978	0.84049154110229	0.940932333464301	0.907057084629268	0.961124702283938	1.04057855053096	1.03244049516144
111	ENSMUSG00000001228	18140	ubiquitin-like, containing PHD and RING finger domains, 1	Uhrf1	6.38485361474723	6.3485110441953	6.66541506271632	6.79098050638352	6.27716271970493	6.49011997437471	2.56461678949507	2.33948170995458	2.66662410773261	2.74134349440403	2.38198401991762	2.51913897956773
112	ENSMUSG00000001229	224897	dipeptidylpeptidase 9	Dpp9	5.88836280090093	6.0674136850282	5.93111694698485	6.0195680305128	5.79733588031656	5.8326370266687	5.63934268178016	5.55296307738363	5.53666934306179	5.55217269879304	5.47625892460749	5.28971192106638
113	ENSMUSG00000001248	52857	GRAM domain containing 1A	Gramd1a	4.92814884052542	4.99259287782983	5.03157483054394	5.0919056562438	5.36755179566853	5.25404405082327	7.16811524165366	7.19127382267994	7.0431937726153	6.99693983675361	6.84367514573704	6.72015097452559
114	ENSMUSG00000001270	12709	creatine kinase, brain	Ckb	8.09394550203169	7.82190875216177	7.74933981705095	7.78061293452453	8.04582955011317	7.87088317052539	7.04475312735419	6.76458906785101	6.74438070720309	6.85295242298607	7.07410846984671	6.92231058551423
115	ENSMUSG00000001280	20683	trans-acting transcription factor 1	Sp1	7.36311521882199	7.59991645959276	7.61190895667915	7.59068185589769	7.36392403162421	7.45006153534704	6.20780951867365	6.30231789669117	6.32268767540296	6.19966790267164	6.1284532961498	6.07142720548743
116	ENSMUSG00000001281	16421	integrin beta 7	Itgb7	5.05902106540396	5.22489049218779	4.39849373479837	4.52723348258468	4.21041585549469	4.23300913876579	3.75345665112049	3.72562665811073	2.60554853098084	2.57369943421295	2.96510282065509	2.88734734669906
117	ENSMUSG00000001285	60315	melanocyte proliferating gene 1	Myg1	4.70313788114649	4.69313357200183	4.51248746104297	4.69905801694248	4.5352792414066	4.63276518033981	3.07974261318042	2.93435967954081	2.6962188899209	2.9870265657267	2.9124987366164	2.68694392913567
118	ENSMUSG00000001289	56612	prefoldin 5	Pfdn5	6.13702357740523	5.74470638675118	5.59696527583973	5.6511953650132	5.66422709862398	5.6855567761513	5.05929232418002	4.86865643248998	5.02399378122364	5.00107682768405	4.97704496813825	5.12408809653487
119	ENSMUSG00000001305	67223	ribosomal RNA processing 15 homolog (S. cerevisiae)	Rrp15	3.21804458652678	3.34594442718516	3.24368720951785	3.51463344580505	2.7706825282632	3.03376857049892	2.47334873192776	2.19299562147709	2.38705002574888	2.66638143672281	2.43622706470161	2.54433953369287
120	ENSMUSG00000001323	27364	serine racemase	Srr	3.61546654288865	3.70118884162175	3.53018946277643	3.33865577424048	3.35298568253387	3.71025306113904	2.09895321714626	2.19299562147709	2.36878781935615	2.18351712362039	2.45736583175976	2.20829033056086
121	ENSMUSG00000001348	11433	acid phosphatase 5, tartrate resistant	Acp5	0.92386148212232	-0.35449529095593	0.144623081988749	0.41213637188303	1.37936109795816	1.41455650782485	3.46448875500753	3.71031940532288	3.24909275296521	3.25774170864211	3.02296300761398	2.76405285483344
122	ENSMUSG00000001366	71538	f-box protein 9	Fbxo9	4.07328603146559	4.2102893278276	4.13219363244723	4.31110005171992	3.8892221434386	4.04010081932264	2.84504982306459	3.0724619561696	3.10207306703441	3.25774170864211	3.316974028685	3.22006749833721
123	ENSMUSG00000001376	73288	coiled-coil domain containing 132	Ccdc132	6.69435495914919	6.77745691276502	6.71388302761888	6.69627117869777	6.57290431370651	6.6999587266871	6.01092373011913	5.91362498746857	5.94376091370531	5.91397143816558	6.0251767490962	6.02965483096156
124	ENSMUSG00000001380	15115	histidyl-tRNA synthetase	Hars	6.17720249175227	6.24871891432145	6.19543204091063	6.21701880826111	6.15577028912976	6.0687732092053	5.84106211458842	5.82757115561217	5.8823268433329	5.86172903504503	5.90338139186131	5.91840043290036
125	ENSMUSG00000001383	66492	zinc finger, matrin type 2	Zmat2	5.97931608720912	5.76329208715121	5.78564768098031	5.77546108860156	5.67278276515653	5.79942774612075	5.20470932859771	5.17498767232633	5.24283918859676	5.14377094482763	5.29732541924929	5.33554471575715
126	ENSMUSG00000001403	68612	ubiquitin-conjugating enzyme E2C	Ube2c	5.765962349487	5.5062468438487	5.32784490604452	5.31572937739097	4.85015257876001	4.91131134079661	3.86538572025313	3.97014425468079	3.75716165414621	3.81549625084303	3.38474515959468	3.46407996177741
127	ENSMUSG00000001415	229512	Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans)	Smg5	4.98412851258458	4.92266293381141	5.10246486504402	5.04806564588613	4.64804717156855	4.79880549248122	5.42164444087495	5.34568685948128	5.18660657724608	5.32529108474855	5.32202472916045	5.26718401961443
128	ENSMUSG00000001416	12462	chaperonin containing Tcp1, subunit 3 (gamma)	Cct3	7.28057544138376	7.11853393108209	7.22101953463196	7.22284004698983	7.16830398290189	7.12669617222607	7.98727770066515	7.99028587689152	7.82801057877616	7.88722728470312	7.81977195921056	7.79374547087734
129	ENSMUSG00000001418	56700	glycosylated lysosomal membrane protein	Glmp	7.19005309701873	7.32966888747233	7.13953108162241	7.13725746904334	7.21883877215767	7.21329829957775	6.48325159681829	6.47528827796184	6.45516918001545	6.41054253229322	6.50160096769848	6.56565003993829
130	ENSMUSG00000001419	17261	myocyte enhancer factor 2D	Mef2d	4.41622337586192	4.53987338439792	4.58724139017896	4.63910934060907	4.482724935726	4.43231794698919	2.47334873192776	2.19299562147709	2.60554853098084	2.5036519366847	2.67149063711261	2.59345730025756
131	ENSMUSG00000001424	56463	staphylococcal nuclease and tudor domain containing 1	Snd1	7.27833827087787	7.34002382186618	7.40238065688253	7.25487417200412	7.39592718048325	7.41191402233349	7.84091949237083	7.87188466171992	7.93039804780652	7.8674924875802	7.8865557104665	7.91824983056807
132	ENSMUSG00000001435	12822	collagen, type XVIII, alpha 1	Col18a1	5.34425619157067	5.31583311017999	5.7924341852589	5.87021988728482	6.9777642807974	6.9763174719911	5.94769205996898	5.82934350846516	6.26337390506155	6.24007911134815	6.92511957094883	6.74888950682715
133	ENSMUSG00000001436	20509	solute carrier family 19 (folate transporter), member 1	Slc19a1	3.49732834400565	3.55950219114685	3.57286007902245	3.57325099454944	3.61513254909581	3.63416111178968	2.1440411066748	1.84607314712286	2.08539432588778	2.32020579558877	2.41477395503529	2.35792640946199
134	ENSMUSG00000001440	16211	karyopherin (importin) beta 1	Kpnb1	8.32229980946187	8.53007097497734	8.63592602630641	8.59361201710892	8.36705763740342	8.47354767298	7.3454739093756	7.34785237190378	7.40816095322589	7.39442286692994	7.51221430875538	7.47906433749812
135	ENSMUSG00000001441	19155	aminopeptidase puromycin sensitive	Npepps	6.01065063900791	6.05991590267345	6.07164572154597	5.9892547537588	5.8492093325408	5.90727582756145	6.76763188106308	6.83155589203151	6.89394700230301	6.8129642543836	6.48882519201675	6.5702580663447
136	ENSMUSG00000001445	107732	mitochondrial ribosomal protein L10	Mrpl10	5.36337908622846	5.33873351229006	5.34794709143731	5.2328399188895	5.38588029134171	5.18524271983506	4.28658022032203	4.38598481272843	4.36648870326657	4.4167497354915	4.61969306983219	4.49833436442843
137	ENSMUSG00000001467	13121	cytochrome P450, family 51	Cyp51	7.58976132654795	7.60034724342423	7.41085844978644	7.45368301659593	7.13695643448307	7.23047344338588	6.48617277228534	6.58845617194983	6.53820222265444	6.52458351759763	6.42319208512168	6.3368974538224
138	ENSMUSG00000001472	66855	transcription factor 25 (basic helix-loop-helix)	Tcf25	7.65156588351538	7.75267334035006	7.65132930641278	7.69284359416467	7.66984747413199	7.6629969795106	7.39643968560358	7.41548636927743	7.39524958847457	7.37395530806403	7.48834389258247	7.44434374371615
139	ENSMUSG00000001473	67951	tubulin, beta 6 class V	Tubb6	6.22677235083931	6.12483588511907	6.40034595618629	6.50568960228857	6.28973226230165	6.10546683071527	5.25009730786222	5.16940123730775	5.35377765151701	5.36138540757028	5.59188549707087	5.4162514366868
140	ENSMUSG00000001482	23854	differentially expressed in FDCP 8	Def8	5.42332776256187	5.5062468438487	5.45019310863022	5.72464639320101	5.52940267506993	5.62646671999968	3.31478792246054	3.37389174074041	3.40059655758683	3.45622659049196	3.68275295067568	3.49672151346013
141	ENSMUSG00000001517	14235	forkhead box M1	Foxm1	5.62518169772186	5.75092826180008	5.99526956695765	5.84756403474989	5.19416412659919	5.3369601028047	2.73146764734743	2.472455575224	2.57401295754773	2.43002907354152	2.50889613239984	3.06327789908403
142	ENSMUSG00000001524	14885	general transcription factor II H, polypeptide 4	Gtf2h4	3.73774444717742	3.76406131939598	3.87946550426199	4.01835142183278	3.4948383153781	3.56558447785266	3.00838600731723	2.72181504416071	3.03416900253261	2.91329617719332	2.92013206151883	2.73150948156912
143	ENSMUSG00000001525	22154	tubulin, beta 5 class I	Tubb5	11.04113351997	10.9701644905828	11.0647277744995	11.0816403328272	10.9498493285491	10.9051273609829	9.07143922224198	8.8873867398766	9.06294050297171	9.09242250043432	9.36298804705327	9.28112946435976
144	ENSMUSG00000001542	192657	elongation factor RNA polymerase II 2	Ell2	6.57821336454004	6.49748504425475	6.83879316608869	6.8555341168038	7.06971340931329	6.9098713815585	8.36950193479843	8.38673727456204	8.55886411354319	8.41305250317268	8.4774719870189	8.51187148064123
145	ENSMUSG00000001569	433864	nucleolar protein with MIF4G domain 1	Nom1	4.95641017599051	5.05426688289643	5.18730174925342	5.20173700833449	5.08301394669444	4.92961699531585	4.19313565620297	4.17916334829752	4.18530274069923	4.05472406933623	4.27740550876693	4.25673998226255
146	ENSMUSG00000001576	67458	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	Ergic1	6.56542586038906	6.62151185342227	6.84642216614098	6.79855994284626	6.67757312387172	6.59634673162335	5.97913598625679	5.94338937925982	6.00416513307355	6.01687868380694	6.0260612954396	6.11937938687238
147	ENSMUSG00000001627	15982	interferon-related developmental regulator 1	Ifrd1	4.40396243769494	4.42394693918644	4.58202839429605	4.72911525079866	4.66958033311819	4.57869335690576	6.18551774265096	6.12895914128192	6.11102751713757	6.2062984545538	5.94980171744936	6.03299698313011
148	ENSMUSG00000001630	232533	serine/threonine kinase 38 like	Stk38l	3.33459884396754	3.44903792014927	3.44661232982278	3.40470616640754	3.39495795300918	3.48741938118441	4.40244406377695	4.39558681183973	4.40284199779247	4.49465193843375	4.02118956542277	4.03910422544245
149	ENSMUSG00000001632	78783	bromodomain and PHD finger containing, 1	Brpf1	5.69393538810046	5.81913558213849	5.92701108852978	5.9875979117267	5.78555069531848	5.73973026221587	5.77212672852771	5.71128088156033	5.85470683793649	5.84483051047166	5.68555484520736	5.61368758038361
150	ENSMUSG00000001665	103140	glutathione S-transferase, theta 3	Gstt3	3.36020948764658	3.44903792014927	3.35789411335665	3.35930292508324	3.33153257286755	3.09992090550385	1.75587931338735	1.87381813760576	1.70352369054414	1.77146348278036	1.70280617757882	1.10198142841452
151	ENSMUSG00000001666	13202	D-dopachrome tautomerase	Ddt	3.33459884396754	3.00435937292979	2.89426250619007	2.84069731526162	3.26519007803885	3.09992090550385	2.99203801322975	3.34444796284793	2.80887669069037	3.11469509087595	2.81760239661892	2.6525924243449
152	ENSMUSG00000001687	24109	ubiquitin-like 3	Ubl3	7.8155969741745	7.82116976121674	7.68484610783351	7.71554182544517	7.82662404326377	7.82272365422454	7.27078528435323	7.21519399472135	7.26244682242867	7.22953956712561	7.42537277683756	7.40318171078357
153	ENSMUSG00000001700	107022	GRAM domain containing 3	Gramd3	3.73121640417992	3.55239530465259	3.69860993280604	3.80915160096484	3.66744142236185	3.85615483337483	3.01649105695429	3.16519716913352	3.03416900253261	3.08621992226547	2.83385828737684	2.7204964888467
154	ENSMUSG00000001707	66143	eukaryotic translation elongation factor 1 epsilon 1	Eef1e1	3.68467381824289	3.46426439437392	3.56231015968154	3.54198393395001	3.37412444959202	3.39821777101011	4.05831123264891	3.77795812219825	4.10483420671147	4.25134393744396	4.093858633121	4.17841980097872
155	ENSMUSG00000001729	11651	thymoma viral proto-oncogene 1	Akt1	8.21439237698964	8.16339277016669	8.15486320426306	8.23170307776193	8.14062324212578	8.11836657282467	6.88737378129744	6.77105856318056	6.81773925940016	6.83238267620886	7.04560346451378	7.00462255102168
156	ENSMUSG00000001741	16170	interleukin 16	Il16	5.66511443469162	5.84699336413027	5.58268104983348	5.53802747102521	5.411666411953	5.58808734728746	1.43152855623313	1.49942262282427	1.44920650181145	1.08141893600165	1.80528913518007	1.68127517904898
157	ENSMUSG00000001750	27060	T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3	Tcirg1	8.20588347370192	8.18106810623698	8.20489515908908	8.24667235889133	8.32832075997889	8.27175297271082	9.1244297190838	9.11694677398726	9.06258548727238	9.09018368086509	8.98394687316498	8.83860221969764
158	ENSMUSG00000001751	27419	alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)	Naglu	7.54765589756407	7.59991645959276	7.49300410074152	7.54831989073401	7.71662747722807	7.60758231441087	6.29535042994976	6.08364280552499	6.14897753162498	6.22926830736344	6.43322942876963	6.39259664315968
159	ENSMUSG00000001755	71743	Coenzyme A synthase	Coasy	5.00050744015351	4.84335845406709	4.83084894091014	4.95617453268155	4.79243708090372	4.91131134079661	2.40089693757947	2.93435967954081	2.65159589850028	2.65350014542607	2.88155502940813	2.74243904172738
160	ENSMUSG00000001767	66877	Crn, crooked neck-like 1 (Drosophila)	Crnkl1	5.46720023917868	5.53717591703515	5.3153336511286	5.36122353114576	5.19416412659919	5.23393010594733	4.74250404232234	4.79438367011136	4.77287173723487	4.62243808913521	4.72367536962641	4.74922820739002
161	ENSMUSG00000001768	74030	Ras and Rab interactor 2	Rin2	7.47625612038705	7.69252760977763	7.89806926479617	7.91656086275763	7.90224108990846	7.84820773255749	9.16805839675754	9.17333145597109	9.42324092115831	9.41024343515503	9.37952042288011	9.40517122737746
162	ENSMUSG00000001774	66917	cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1	Chordc1	6.10582220903408	6.05615234825853	6.01474600235247	6.02118858113631	5.89745829353837	6.00977198073527	6.06760477411911	6.11012851698715	6.07205219829364	5.85611815761437	6.09849143390539	6.10674717155096
163	ENSMUSG00000001783	28088	RNA 2',3'-cyclic phosphate and 5'-OH ligase	Rtcb	6.66725334544796	6.72311169121671	6.72515877641094	6.7174173230108	6.72462169667615	6.75488781014376	6.32828070505207	6.29848433808238	6.23718771004532	6.34795563774175	6.34807781514026	6.35303214248599
164	ENSMUSG00000001785	103136	PWP1 homolog (S. cerevisiae)	Pwp1	5.28085484392959	5.34902382011713	5.38882366222849	5.41768402040575	5.23517750897241	5.26849822348441	6.3989606937767	6.38297103465127	6.47664624267949	6.48786490204528	6.12184867212444	6.24573976787536
